Marca,Modelo,Quilometragem,Cor,Cambio,Combustivel,Portas,Valor_Venda,Idade_Veiculo,Km_por_Ano
Renault,Duster,130349.0,Vermelho,Automático,Gasolina,4,35905.2,12,10026.846153846154
Renault,Duster,86501.0,Prata,Automático,Flex,2,34709.8,20,4119.0952380952385
Renault,Duster,31654.0,Prata,Automático,Diesel,2,35878.2,25,1217.4615384615386
Renault,Duster,176278.0,Preto,Manual,Gasolina,2,43476.4,4,35255.6
Renault,Duster,173160.0,Vermelho,Automático,Gasolina,4,35053.0,11,14430.0
Renault,Sandero,150050.0,Azul,Manual,Flex,4,33212.0,15,9378.125
Renault,Duster,49573.0,Cinza,Automático,Diesel,2,52312.4,16,2916.0588235294117
Renault,Duster,187974.0,Cinza,Manual,Flex,2,27233.200000000004,10,17088.545454545456
Renault,Duster,46255.0,Cinza,Manual,Gasolina,4,50430.0,16,2720.8823529411766
Renault,Duster,49496.0,Preto,Automático,Gasolina,4,50493.8,13,3535.4285714285716
Renault,Duster,112026.0,Preto,Automático,Flex,2,30645.8,24,4481.04
Renault,Duster,151305.0,Vermelho,Automático,Gasolina,2,22812.0,23,6304.375
Renault,Kwid,91418.0,Preto,Automático,Diesel,2,43770.4,18,4811.473684210527
Renault,Duster,7232.0,Branco,Automático,Diesel,4,78278.6,4,1446.4
Renault,Sandero,179022.0,Prata,Automático,Flex,2,45444.6,3,44755.5
Renault,Sandero,91602.0,Preto,Manual,Diesel,4,44862.6,12,7046.307692307692
Renault,Sandero,199647.0,Vermelho,Automático,Flex,2,24009.6,17,11091.5
Renault,Sandero,41215.0,Azul,Manual,Gasolina,4,54604.0,14,2747.6666666666665
Renault,Kwid,130981.0,Cinza,Automático,Gasolina,2,26302.800000000003,23,5457.541666666667
Renault,Duster,92055.0,Prata,Automático,Flex,2,39682.0,17,5114.166666666667
Renault,Sandero,55450.0,Prata,Manual,Gasolina,2,63771.0,7,6931.25
Renault,Duster,59405.0,Cinza,Manual,Diesel,2,45694.0,17,3300.277777777778
Renault,Sandero,131480.0,Vermelho,Manual,Flex,4,45711.0,11,10956.666666666666
Renault,Sandero,118780.0,Branco,Automático,Flex,2,44628.0,11,9898.333333333334
Renault,Kwid,190247.0,Vermelho,Manual,Gasolina,4,38812.6,4,38049.4
Renault,Duster,180899.0,Vermelho,Manual,Gasolina,4,18532.2,19,9044.95
Renault,Kwid,192539.0,Azul,Manual,Flex,4,16801.200000000004,18,10133.631578947368
Renault,Sandero,47612.0,Azul,Automático,Flex,4,69971.6,3,11903.0
Renault,Duster,14970.0,Cinza,Automático,Diesel,2,63494.0,9,1497.0
Renault,Duster,35847.0,Cinza,Manual,Diesel,4,57675.6,13,2560.5
Renault,Sandero,4953.0,Branco,Automático,Flex,4,51095.4,21,225.13636363636363
Renault,Duster,189809.0,Branco,Automático,Diesel,4,26731.2,11,15817.416666666666
Renault,Kwid,7179.0,Preto,Manual,Diesel,4,73515.2,9,717.9
Renault,Duster,194900.0,Cinza,Manual,Gasolina,2,36596.0,8,21655.555555555555
Renault,Sandero,75127.0,Prata,Manual,Flex,4,62235.6,7,9390.875
Renault,Duster,9742.0,Branco,Manual,Flex,2,56476.6,16,573.0588235294117
Renault,Sandero,29698.0,Branco,Manual,Gasolina,2,70093.4,7,3712.25
Renault,Kwid,106097.0,Azul,Automático,Flex,4,33607.600000000006,23,4420.708333333333
Renault,Duster,102308.0,Preto,Manual,Flex,2,26495.4,24,4092.32
Renault,Duster,53264.0,Vermelho,Automático,Flex,4,60051.2,10,4842.181818181818
Renault,Duster,21902.0,Cinza,Automático,Diesel,2,42085.6,24,876.08
Renault,Sandero,116924.0,Cinza,Manual,Diesel,2,56342.2,4,23384.8
Renault,Kwid,181863.0,Vermelho,Automático,Diesel,4,17242.4,21,8266.5
Renault,Kwid,172238.0,Preto,Manual,Gasolina,2,44889.4,6,24605.428571428572
Renault,Duster,3796.0,Branco,Manual,Gasolina,2,59410.8,16,223.2941176470588
Renault,Duster,149990.0,Branco,Manual,Diesel,4,43158.0,8,16665.555555555555
Renault,Sandero,91509.0,Azul,Automático,Flex,2,67376.2,2,30503.0
Renault,Kwid,184466.0,Vermelho,Automático,Flex,2,40043.8,3,46116.5
Renault,Kwid,172604.0,Branco,Automático,Gasolina,4,30539.2,14,11506.933333333332
Renault,Duster,152991.0,Branco,Automático,Gasolina,4,46465.8,2,50997.0
Renault,Duster,128379.0,Prata,Automático,Diesel,4,48523.2,6,18339.85714285714
Renault,Sandero,27679.0,Prata,Automático,Flex,4,41945.2,23,1153.2916666666667
Renault,Sandero,79529.0,Preto,Automático,Flex,4,46913.2,15,4970.5625
Renault,Duster,94821.0,Prata,Automático,Diesel,4,46545.8,15,5926.3125
Renault,Duster,90909.0,Vermelho,Automático,Diesel,4,38083.2,18,4784.684210526316
Renault,Duster,150862.0,Prata,Manual,Diesel,4,55772.600000000006,2,50287.333333333336
Renault,Duster,162987.0,Prata,Manual,Gasolina,4,36274.600000000006,10,14817.0
Renault,Sandero,30893.0,Preto,Automático,Flex,2,74233.4,6,4413.285714285715
Renault,Duster,149710.0,Azul,Automático,Flex,2,23498.0,18,7879.473684210527
Renault,Duster,172135.0,Branco,Automático,Flex,4,39586.0,4,34427.0
Renault,Sandero,72743.0,Cinza,Automático,Gasolina,4,37442.4,24,2909.72
Renault,Duster,80161.0,Prata,Manual,Flex,4,59589.8,4,16032.2
Renault,Kwid,56536.0,Prata,Manual,Flex,2,70482.8,5,9422.666666666666
Renault,Kwid,71214.0,Cinza,Automático,Flex,2,36476.2,20,3391.1428571428573
Renault,Kwid,164255.0,Vermelho,Automático,Gasolina,4,22573.0,22,7141.521739130435
Renault,Sandero,159992.0,Preto,Automático,Flex,2,36304.600000000006,12,12307.076923076924
Renault,Kwid,69844.0,Vermelho,Manual,Flex,4,38883.2,21,3174.7272727272725
Renault,Duster,164458.0,Preto,Automático,Gasolina,4,34066.4,15,10278.625
Renault,Sandero,42849.0,Azul,Manual,Gasolina,2,48569.2,20,2040.4285714285713
Renault,Kwid,149796.0,Azul,Manual,Diesel,4,45035.8,5,24966.0
Renault,Duster,145172.0,Prata,Automático,Gasolina,2,54587.600000000006,3,36293.0
Renault,Duster,99420.0,Prata,Manual,Diesel,2,54330.0,5,16570.0
Renault,Kwid,60312.0,Preto,Automático,Diesel,4,58371.6,10,5482.909090909091
Renault,Duster,107644.0,Branco,Manual,Diesel,4,52098.2,7,13455.5
Renault,Sandero,137452.0,Prata,Manual,Gasolina,4,42446.6,13,9818.0
Renault,Duster,95736.0,Branco,Manual,Flex,4,29585.8,24,3829.44
Renault,Duster,153352.0,Cinza,Manual,Gasolina,2,42887.6,5,25558.666666666668
Renault,Duster,130942.0,Azul,Manual,Gasolina,2,54792.6,5,21823.666666666668
Renault,Sandero,50933.0,Cinza,Automático,Gasolina,4,72796.4,2,16977.666666666668
Renault,Sandero,60475.0,Cinza,Automático,Flex,2,36111.0,24,2419.0
Renault,Kwid,19367.0,Vermelho,Automático,Flex,4,52922.6,17,1075.9444444444443
Renault,Duster,111335.0,Preto,Manual,Flex,2,54063.0,6,15905.0
Renault,Duster,152888.0,Preto,Manual,Gasolina,2,40268.4,8,16987.555555555555
Renault,Sandero,88997.0,Vermelho,Automático,Flex,2,28836.6,23,3708.2083333333335
Renault,Duster,187225.0,Cinza,Automático,Gasolina,2,12206.0,21,8510.227272727272
Renault,Kwid,21996.0,Cinza,Manual,Diesel,2,75268.8,5,3666.0
Renault,Kwid,39978.0,Cinza,Manual,Diesel,2,64212.4,10,3634.3636363636365
Renault,Kwid,173050.0,Cinza,Automático,Flex,4,34972.0,9,17305.0
Renault,Kwid,129826.0,Branco,Manual,Flex,4,31619.800000000003,17,7212.555555555556
Renault,Duster,99760.0,Branco,Automático,Flex,4,62662.0,3,24940.0
Renault,Sandero,7986.0,Azul,Manual,Flex,2,72173.8,8,887.3333333333334
Renault,Sandero,151938.0,Prata,Automático,Gasolina,4,38304.4,8,16882.0
Renault,Duster,141936.0,Cinza,Manual,Gasolina,4,20593.8,23,5914.0
Renault,Sandero,179186.0,Prata,Manual,Diesel,2,11960.799999999996,23,7466.083333333333
Renault,Kwid,183862.0,Vermelho,Manual,Gasolina,2,32312.6,7,22982.75
Renault,Sandero,185111.0,Azul,Automático,Gasolina,2,22454.800000000003,16,10888.882352941177
Renault,Sandero,198815.0,Preto,Manual,Flex,4,25855.0,15,12425.9375
Renault,Duster,178202.0,Vermelho,Automático,Diesel,4,46979.6,2,59400.666666666664
Renault,Sandero,144298.0,Preto,Automático,Gasolina,4,20162.4,24,5771.92
Renault,Kwid,31157.0,Azul,Automático,Diesel,2,65043.600000000006,7,3894.625
Renault,Duster,75753.0,Preto,Automático,Flex,2,55577.4,8,8417.0
Renault,Kwid,155943.0,Azul,Manual,Flex,4,24905.4,22,6780.130434782609
Renault,Duster,59053.0,Preto,Manual,Diesel,2,67610.4,5,9842.166666666666
Renault,Duster,93193.0,Azul,Manual,Gasolina,4,35756.4,18,4904.894736842105
Renault,Kwid,164816.0,Azul,Manual,Gasolina,2,36692.8,7,20602.0
Renault,Sandero,185202.0,Prata,Automático,Diesel,2,38199.6,9,18520.2
Renault,Sandero,68945.0,Cinza,Manual,Flex,4,38364.0,22,2997.608695652174
Renault,Kwid,43117.0,Azul,Manual,Gasolina,2,49047.6,18,2269.315789473684
Renault,Duster,121793.0,Azul,Automático,Gasolina,2,33807.399999999994,15,7612.0625
Renault,Sandero,99763.0,Prata,Manual,Flex,4,34498.399999999994,20,4750.619047619048
Renault,Sandero,128065.0,Branco,Manual,Flex,2,22882.0,23,5336.041666666667
Renault,Kwid,140035.0,Preto,Manual,Flex,4,45371.0,6,20005.0
Renault,Sandero,140858.0,Vermelho,Automático,Gasolina,4,32541.4,19,7042.9
Renault,Kwid,166213.0,Azul,Automático,Flex,2,39852.4,10,15110.272727272728
Renault,Duster,150274.0,Branco,Manual,Gasolina,4,44034.2,9,15027.4
Renault,Duster,42232.0,Preto,Manual,Gasolina,4,57186.6,14,2815.4666666666667
Renault,Kwid,78769.0,Cinza,Automático,Flex,4,44978.2,13,5626.357142857143
Renault,Duster,157448.0,Preto,Manual,Flex,2,15737.399999999998,22,6845.565217391304
Renault,Duster,135484.0,Preto,Automático,Diesel,2,21413.2,22,5890.608695652174
Renault,Sandero,100488.0,Branco,Automático,Flex,4,24125.4,25,3864.923076923077
Renault,Kwid,159678.0,Preto,Automático,Flex,2,21422.4,23,6653.25
Renault,Duster,96537.0,Azul,Automático,Flex,2,45818.6,12,7425.923076923077
Renault,Sandero,195651.0,Prata,Manual,Flex,2,22919.8,13,13975.07142857143
Renault,Kwid,88093.0,Cinza,Automático,Diesel,2,58807.4,4,17618.6
Renault,Sandero,34470.0,Cinza,Automático,Flex,2,48635.0,16,2027.6470588235295
Renault,Sandero,91588.0,Branco,Manual,Gasolina,2,41393.4,18,4820.421052631579
Renault,Kwid,21462.0,Azul,Automático,Gasolina,2,54228.6,17,1192.3333333333333
Renault,Kwid,121190.0,Azul,Manual,Flex,4,53063.0,4,24238.0
Renault,Duster,5611.0,Branco,Automático,Diesel,2,60908.8,17,311.72222222222223
Renault,Duster,172679.0,Cinza,Manual,Flex,4,49401.2,2,57559.666666666664
Renault,Duster,129923.0,Prata,Automático,Flex,4,42679.4,11,10826.916666666666
Renault,Kwid,155145.0,Branco,Automático,Diesel,2,45401.0,5,25857.5
Renault,Sandero,190118.0,Prata,Manual,Diesel,2,39539.4,2,63372.666666666664
Renault,Duster,149175.0,Cinza,Automático,Diesel,4,22546.0,21,6780.681818181818
Renault,Sandero,72250.0,Cinza,Manual,Diesel,2,60582.0,4,14450.0
Renault,Kwid,173130.0,Preto,Manual,Gasolina,2,27548.0,18,9112.105263157895
Renault,Kwid,198414.0,Vermelho,Manual,Flex,4,36332.2,6,28344.85714285714
Renault,Sandero,44566.0,Prata,Automático,Gasolina,2,56777.8,11,3713.8333333333335
Renault,Kwid,7317.0,Azul,Automático,Gasolina,2,59183.6,17,406.5
Renault,Duster,2917.0,Cinza,Automático,Diesel,2,85909.6,2,972.3333333333334
Renault,Sandero,14349.0,Preto,Manual,Flex,2,54527.2,19,717.45
Renault,Duster,3917.0,Preto,Manual,Flex,4,46406.6,23,163.20833333333334
Renault,Sandero,43798.0,Prata,Automático,Gasolina,2,54528.4,13,3128.4285714285716
Renault,Duster,157717.0,Preto,Manual,Flex,2,34790.6,12,12132.076923076924
Renault,Duster,106437.0,Branco,Manual,Gasolina,2,36350.600000000006,19,5321.85
Renault,Duster,76788.0,Branco,Automático,Diesel,4,39861.4,19,3839.4
Renault,Duster,19608.0,Prata,Manual,Gasolina,4,81678.4,2,6536.0
Renault,Kwid,83508.0,Cinza,Manual,Flex,2,60591.4,7,10438.5
Renault,Kwid,48008.0,Preto,Automático,Flex,2,73612.4,2,16002.666666666666
Renault,Duster,109093.0,Azul,Automático,Flex,4,53823.4,6,15584.714285714286
Renault,Kwid,144340.0,Azul,Manual,Diesel,2,23912.0,24,5773.6
Renault,Duster,87226.0,Preto,Manual,Diesel,2,41292.8,19,4361.3
Renault,Duster,155906.0,Preto,Manual,Flex,4,46015.8,8,17322.88888888889
Renault,Kwid,192194.0,Cinza,Manual,Gasolina,4,34869.200000000004,5,32032.333333333332
Renault,Kwid,174923.0,Azul,Automático,Gasolina,2,42057.4,4,34984.6
Renault,Kwid,20893.0,Prata,Manual,Diesel,4,80535.4,2,6964.333333333333
Renault,Duster,106177.0,Vermelho,Automático,Flex,4,34455.6,20,5056.047619047619
Renault,Duster,74371.0,Preto,Manual,Flex,2,59506.8,5,12395.166666666666
Renault,Duster,160100.0,Branco,Automático,Diesel,4,30339.0,18,8426.315789473685
Renault,Sandero,59892.0,Cinza,Manual,Flex,4,63135.6,6,8556.0
Renault,Sandero,103489.0,Prata,Automático,Flex,4,35572.2,20,4928.047619047619
Renault,Sandero,17191.0,Preto,Manual,Diesel,4,47718.8,24,687.64
Renault,Sandero,113388.0,Cinza,Manual,Diesel,2,38545.4,16,6669.882352941177
Renault,Duster,165408.0,Branco,Automático,Flex,4,39171.4,11,13784.0
Renault,Kwid,42690.0,Vermelho,Automático,Flex,4,66371.0,7,5336.25
Renault,Sandero,167007.0,Cinza,Manual,Flex,4,37655.6,12,12846.692307692309
Renault,Kwid,67050.0,Prata,Automático,Flex,2,62740.0,7,8381.25
Renault,Kwid,135239.0,Azul,Automático,Flex,4,35018.2,12,10403.0
Renault,Kwid,94784.0,Branco,Manual,Diesel,2,58157.2,5,15797.333333333334
Renault,Duster,110267.0,Cinza,Manual,Flex,4,59001.600000000006,3,27566.75
Renault,Duster,74398.0,Cinza,Automático,Gasolina,2,42838.4,18,3915.684210526316
Renault,Kwid,109265.0,Vermelho,Manual,Flex,4,37243.0,14,7284.333333333333
Renault,Kwid,73905.0,Branco,Automático,Gasolina,2,55810.0,8,8211.666666666666
Renault,Duster,108868.0,Vermelho,Automático,Flex,4,51144.4,7,13608.5
Renault,Duster,43436.0,Vermelho,Automático,Flex,2,54702.8,12,3341.230769230769
Renault,Sandero,73795.0,Preto,Manual,Gasolina,2,63684.0,6,10542.142857142857
Renault,Kwid,108550.0,Prata,Manual,Flex,4,39653.0,18,5713.1578947368425
Renault,Kwid,156583.0,Branco,Manual,Gasolina,4,13343.4,24,6263.32
Renault,Duster,160730.0,Branco,Automático,Diesel,2,17878.000000000004,23,6697.083333333333
Renault,Sandero,178884.0,Cinza,Manual,Flex,4,27349.200000000004,12,13760.307692307691
Renault,Duster,176120.0,Vermelho,Manual,Gasolina,2,30860.0,10,16010.90909090909
Renault,Duster,130218.0,Prata,Manual,Diesel,2,36824.4,14,8681.2
Renault,Duster,109430.0,Branco,Automático,Diesel,4,36812.0,14,7295.333333333333
Renault,Sandero,20840.0,Prata,Manual,Gasolina,4,51464.0,18,1096.842105263158
Renault,Sandero,142574.0,Branco,Manual,Gasolina,4,32904.2,16,8386.70588235294
Renault,Sandero,99652.0,Prata,Automático,Gasolina,4,48420.6,8,11072.444444444445
Renault,Kwid,29236.0,Preto,Automático,Gasolina,4,74238.8,4,5847.2
Renault,Kwid,164298.0,Prata,Manual,Flex,2,43135.4,5,27383.0
Renault,Kwid,143207.0,Azul,Manual,Flex,4,42102.600000000006,6,20458.14285714286
Renault,Sandero,194082.0,Preto,Manual,Diesel,4,42162.6,3,48520.5
Renault,Sandero,192111.0,Azul,Manual,Flex,2,26740.800000000003,15,12006.9375
Renault,Duster,5988.0,Preto,Automático,Flex,2,62228.4,11,499.0
Renault,Sandero,169475.0,Preto,Automático,Flex,4,48486.0,2,56491.666666666664
Renault,Sandero,140647.0,Preto,Automático,Gasolina,2,22503.6,24,5625.88
Renault,Duster,186991.0,Azul,Automático,Diesel,2,36700.8,9,18699.1
Renault,Duster,189519.0,Cinza,Automático,Diesel,2,10000.0,25,7289.192307692308
Renault,Duster,140184.0,Vermelho,Manual,Diesel,2,42123.2,9,14018.4
Renault,Duster,170282.0,Preto,Manual,Diesel,4,29365.6,15,10642.625
Renault,Sandero,9527.0,Branco,Automático,Diesel,4,68748.6,11,793.9166666666666
Renault,Kwid,97095.0,Branco,Manual,Flex,4,47781.0,14,6473.0
Renault,Sandero,169030.0,Cinza,Manual,Gasolina,2,45954.0,3,42257.5
Renault,Kwid,76216.0,Prata,Manual,Gasolina,2,46736.8,17,4234.222222222223
Renault,Sandero,105373.0,Cinza,Automático,Flex,4,51555.4,8,11708.111111111111
Renault,Sandero,24860.0,Cinza,Manual,Diesel,2,60434.0,12,1912.3076923076924
Renault,Kwid,11690.0,Vermelho,Automático,Gasolina,4,77412.0,2,3896.6666666666665
Renault,Kwid,190678.0,Vermelho,Automático,Flex,2,26297.4,11,15889.833333333334
Renault,Sandero,171249.0,Branco,Automático,Flex,4,18862.200000000004,18,9013.105263157895
Toyota,Corolla,53570.0,Prata,Automático,Flex,2,99149.0,7,6696.25
Toyota,Hilux,101795.0,Branco,Manual,Flex,4,81899.0,12,7830.384615384615
Toyota,Corolla,36979.0,Vermelho,Manual,Diesel,4,79380.2,18,1946.2631578947369
Toyota,Hilux,42417.0,Azul,Automático,Gasolina,4,79741.6,19,2120.85
Toyota,Yaris,23304.0,Azul,Automático,Flex,2,100459.2,5,3884.0
Toyota,Hilux,14705.0,Vermelho,Manual,Diesel,4,85867.0,21,668.4090909090909
Toyota,Yaris,152309.0,Cinza,Automático,Gasolina,4,50218.2,25,5858.038461538462
Toyota,Corolla,33124.0,Preto,Automático,Flex,2,74572.2,21,1505.6363636363637
Toyota,Hilux,133662.0,Cinza,Manual,Gasolina,2,80829.6,7,16707.75
Toyota,Corolla,64206.0,Preto,Manual,Gasolina,4,82715.8,12,4938.923076923077
Toyota,Hilux,5054.0,Prata,Manual,Diesel,2,108788.2,2,1684.6666666666667
Toyota,Hilux,63304.0,Vermelho,Manual,Flex,4,66667.2,25,2434.769230769231
Toyota,Hilux,103100.0,Vermelho,Manual,Gasolina,4,88353.0,8,11455.555555555555
Toyota,Corolla,68882.0,Azul,Automático,Flex,4,103593.6,3,17220.5
Toyota,Hilux,31354.0,Prata,Manual,Diesel,4,104733.2,7,3919.25
Toyota,Corolla,119178.0,Cinza,Automático,Flex,4,57436.4,21,5417.181818181818
Toyota,Yaris,98264.0,Azul,Automático,Flex,2,92014.2,7,12283.0
Toyota,Corolla,99423.0,Vermelho,Automático,Gasolina,2,70260.4,16,5848.411764705882
Toyota,Yaris,189060.0,Preto,Automático,Gasolina,4,53373.0,18,9950.526315789473
Toyota,Yaris,75285.0,Branco,Manual,Flex,4,72574.0,19,3764.25
Toyota,Hilux,127048.0,Azul,Manual,Gasolina,4,72435.4,15,7940.5
Toyota,Corolla,111587.0,Branco,Manual,Diesel,2,70557.6,16,6563.941176470588
Toyota,Hilux,117367.0,Vermelho,Manual,Gasolina,4,89311.6,6,16766.714285714286
Toyota,Hilux,3246.0,Prata,Automático,Diesel,2,108272.8,8,360.6666666666667
Toyota,Corolla,1316.0,Vermelho,Automático,Gasolina,2,83646.8,25,50.61538461538461
Toyota,Yaris,96608.0,Cinza,Automático,Diesel,2,64147.4,21,4391.272727272727
Toyota,Hilux,15289.0,Cinza,Manual,Diesel,4,110561.2,2,5096.333333333333
Toyota,Hilux,151392.0,Branco,Automático,Flex,4,68373.6,12,11645.538461538461
Toyota,Corolla,83717.0,Vermelho,Automático,Diesel,4,99852.6,3,20929.25
Toyota,Yaris,9168.0,Prata,Manual,Gasolina,2,106582.4,8,1018.6666666666666
Toyota,Yaris,46408.0,Preto,Automático,Flex,4,100676.4,3,11602.0
Toyota,Corolla,36530.0,Azul,Automático,Flex,4,96615.0,12,2810.0
Toyota,Hilux,59730.0,Branco,Automático,Diesel,4,69405.0,23,2488.75
Toyota,Yaris,26505.0,Preto,Automático,Gasolina,4,79441.0,21,1204.7727272727273
Toyota,Hilux,84052.0,Prata,Automático,Diesel,4,87657.6,11,7004.333333333333
Toyota,Hilux,29105.0,Cinza,Manual,Diesel,4,89124.0,18,1531.842105263158
Toyota,Corolla,87892.0,Azul,Automático,Diesel,2,71780.6,19,4394.6
Toyota,Hilux,170673.0,Cinza,Automático,Diesel,4,70715.4,11,14222.75
Toyota,Corolla,171747.0,Vermelho,Automático,Gasolina,4,52791.6,20,8178.428571428572
Toyota,Corolla,171663.0,Vermelho,Manual,Gasolina,4,57378.4,19,8583.15
Toyota,Hilux,4398.0,Preto,Manual,Gasolina,4,93135.4,16,258.70588235294116
Toyota,Yaris,13937.0,Cinza,Automático,Flex,2,85240.6,20,663.6666666666666
Toyota,Corolla,15438.0,Cinza,Automático,Diesel,2,100043.4,7,1929.75
Toyota,Hilux,51055.0,Preto,Automático,Diesel,2,98104.0,7,6381.875
Toyota,Yaris,86462.0,Preto,Automático,Gasolina,4,101543.6,2,28820.666666666668
Toyota,Corolla,47606.0,Branco,Manual,Gasolina,4,94293.8,11,3967.1666666666665
Toyota,Hilux,116829.0,Preto,Manual,Gasolina,2,57967.2,25,4493.423076923077
Toyota,Corolla,141656.0,Cinza,Manual,Gasolina,2,64327.8,15,8853.5
Toyota,Corolla,134973.0,Vermelho,Automático,Diesel,2,60012.4,18,7103.8421052631575
Toyota,Corolla,2090.0,Preto,Manual,Gasolina,4,74736.0,25,80.38461538461539
Toyota,Hilux,22454.0,Vermelho,Manual,Diesel,2,89887.2,17,1247.4444444444443
Toyota,Yaris,97103.0,Preto,Manual,Flex,2,83615.4,8,10789.222222222223
Toyota,Yaris,12746.0,Prata,Manual,Gasolina,2,100318.8,7,1593.25
Toyota,Yaris,152287.0,Vermelho,Manual,Flex,2,80648.6,2,50762.333333333336
Toyota,Yaris,188023.0,Branco,Manual,Flex,4,76134.4,2,62674.333333333336
Toyota,Hilux,184887.0,Prata,Manual,Gasolina,4,43348.6,22,8038.565217391304
Toyota,Corolla,22016.0,Branco,Automático,Flex,4,104836.8,8,2446.222222222222
Toyota,Corolla,120184.0,Azul,Automático,Diesel,2,79871.2,11,10015.333333333334
Toyota,Yaris,148348.0,Preto,Manual,Diesel,4,80499.4,4,29669.6
Toyota,Hilux,177805.0,Azul,Automático,Flex,4,63467.0,14,11853.666666666666
Toyota,Yaris,193342.0,Azul,Manual,Diesel,4,61898.6,11,16111.833333333334
Toyota,Corolla,172841.0,Azul,Automático,Gasolina,2,78149.79999999999,6,24691.571428571428
Toyota,Hilux,197180.0,Prata,Automático,Gasolina,4,77431.0,3,49295.0
Toyota,Hilux,173865.0,Branco,Automático,Gasolina,4,47803.0,23,7244.375
Toyota,Corolla,170947.0,Azul,Manual,Flex,4,51336.6,23,7122.791666666667
Toyota,Yaris,18134.0,Vermelho,Automático,Diesel,2,99224.2,13,1295.2857142857142
Toyota,Yaris,7575.0,Preto,Manual,Gasolina,2,105073.0,6,1082.142857142857
Toyota,Corolla,94265.0,Preto,Automático,Diesel,2,69955.0,22,4098.478260869565
Toyota,Hilux,19812.0,Preto,Automático,Flex,4,96198.6,9,1981.2
Toyota,Yaris,44522.0,Branco,Automático,Diesel,4,72685.6,25,1712.3846153846155
Toyota,Hilux,88383.0,Prata,Automático,Diesel,4,81490.4,9,8838.3
Toyota,Yaris,171162.0,Cinza,Manual,Flex,2,78295.6,5,28527.0
Toyota,Hilux,147128.0,Cinza,Automático,Diesel,4,82253.4,7,18391.0
Toyota,Yaris,103813.0,Azul,Automático,Diesel,2,77187.4,12,7985.615384615385
Toyota,Corolla,195732.0,Preto,Automático,Flex,4,65167.6,11,16311.0
Toyota,Hilux,161630.0,Prata,Automático,Gasolina,2,55901.0,17,8979.444444444445
Toyota,Yaris,148777.0,Cinza,Manual,Diesel,2,79819.6,8,16530.777777777777
Toyota,Yaris,129335.0,Cinza,Manual,Diesel,4,59923.0,22,5623.260869565217
Toyota,Hilux,66771.0,Branco,Manual,Diesel,4,92010.8,5,11128.5
Toyota,Corolla,174746.0,Cinza,Automático,Diesel,4,75893.79999999999,6,24963.714285714286
Toyota,Yaris,178316.0,Vermelho,Automático,Flex,4,75832.8,6,25473.714285714286
Toyota,Hilux,52073.0,Vermelho,Automático,Gasolina,4,100309.4,4,10414.6
Toyota,Yaris,117702.0,Preto,Automático,Diesel,2,60392.6,21,5350.090909090909
Toyota,Hilux,154585.0,Preto,Automático,Flex,4,83785.0,5,25764.166666666668
Toyota,Hilux,136379.0,Preto,Automático,Flex,4,74298.2,9,13637.9
Toyota,Hilux,94714.0,Prata,Manual,Flex,2,74414.2,17,5261.888888888889
Toyota,Yaris,144654.0,Prata,Manual,Flex,2,63066.2,15,9040.875
Toyota,Corolla,7871.0,Branco,Manual,Gasolina,4,80148.8,21,357.77272727272725
Toyota,Corolla,115498.0,Branco,Manual,Gasolina,2,69299.4,15,7218.625
Toyota,Hilux,63109.0,Azul,Manual,Gasolina,4,77101.2,17,3506.0555555555557
Toyota,Yaris,86941.0,Azul,Manual,Gasolina,4,83140.8,12,6687.7692307692305
Toyota,Hilux,186785.0,Preto,Automático,Gasolina,4,51658.0,17,10376.944444444445
Toyota,Hilux,57781.0,Prata,Manual,Gasolina,2,86086.8,16,3398.8823529411766
Toyota,Hilux,180289.0,Prata,Manual,Flex,4,80529.20000000001,2,60096.333333333336
Toyota,Yaris,98531.0,Preto,Manual,Flex,4,77581.8,11,8210.916666666666
Toyota,Hilux,111473.0,Vermelho,Automático,Gasolina,4,67952.4,17,6192.944444444444
Toyota,Corolla,84104.0,Vermelho,Automático,Flex,4,94054.2,2,28034.666666666668
Toyota,Corolla,174130.0,Azul,Manual,Diesel,4,62553.0,13,12437.857142857143
Toyota,Corolla,54034.0,Vermelho,Automático,Diesel,4,83057.2,15,3377.125
Toyota,Corolla,47188.0,Azul,Manual,Diesel,2,71999.4,25,1814.923076923077
Toyota,Corolla,199067.0,Vermelho,Automático,Gasolina,4,71142.6,3,49766.75
Toyota,Hilux,36419.0,Branco,Automático,Gasolina,2,95333.2,12,2801.4615384615386
Toyota,Corolla,53416.0,Preto,Manual,Diesel,2,69174.8,25,2054.4615384615386
Toyota,Hilux,148304.0,Azul,Manual,Diesel,2,60894.2,17,8239.111111111111
Toyota,Corolla,182699.0,Preto,Manual,Flex,2,59032.2,13,13049.92857142857
Toyota,Hilux,54969.0,Prata,Manual,Gasolina,4,79971.2,19,2748.45
Toyota,Hilux,18541.0,Branco,Manual,Diesel,4,96060.8,10,1685.5454545454545
Toyota,Hilux,69064.0,Vermelho,Manual,Diesel,2,74785.2,16,4062.5882352941176
Toyota,Hilux,101241.0,Branco,Automático,Flex,2,67225.8,19,5062.05
Toyota,Corolla,182600.0,Azul,Automático,Diesel,4,57078.0,14,12173.333333333334
Toyota,Corolla,162108.0,Cinza,Manual,Diesel,2,80226.4,3,40527.0
Toyota,Corolla,53535.0,Vermelho,Manual,Diesel,4,96100.0,8,5948.333333333333
